> from tabulate import tabulate
> print tabulate(sp500, headers='keys', tablefmt='psql', showindex=False)

(then grab it all and seperate by the find-all on the '\n' to seperate the rows)


+---------+---------+---------+---------+------------------+-------------+----------------+
|    Open |    High |     Low |   Close |           Volume |   Dividends |   Stock Splits |
|   25.95 |   25.95 |   25.95 |   25.95 |      0           |           0 |              0 |
|   25.84 |   25.84 |   25.84 |   25.84 |      0           |           0 |              0 |
|   25.97 |   25.97 |   25.97 |   25.97 |      0           |           0 |              0 |
|   26.09 |   26.09 |   26.09 |   26.09 |      0           |           0 |              0 |
|   25.39 |   25.39 |   25.39 |   25.39 |      0           |           0 |              0 |
|   25.7  |   25.7  |   25.7  |   25.7  |      0           |           0 |              0 |
|   24.76 |   24.76 |   24.76 |   24.76 |      0           |           0 |              0 |
|   25.31 |   25.31 |   25.31 |   25.31 |      0           |           0 |              0 |
|   25.12 |   25.12 |   25.12 |   25.12 |      0           |           0 |              0 |
|   24.2  |   24.2  |   24.2  |   24.2  |      0           |           0 |              0 |
|   24.59 |   24.59 |   24.59 |   24.59 |      0           |           0 |              0 |
|   24.62 |   24.62 |   24.62 |   24.62 |      0           |           0 |              0 |
|   24.83 |   24.83 |   24.83 |   24.83 |      0           |           0 |              0 |
|   25.27 |   25.27 |   25.27 |   25.27 |      0           |           0 |              0 |
|   25.64 |   25.64 |   25.64 |   25.64 |      0           |           0 |              0 |
|   25.59 |   25.59 |   25.59 |   25.59 |      0           |           0 |              0 |
|   25.64 |   25.64 |   25.64 |   25.64 |      0           |           0 |              0 |
|   25.53 |   25.53 |   25.53 |   25.53 |      0           |           0 |              0 |
|   25.27 |   25.27 |   25.27 |   25.27 |      0           |           0 |              0 |
|   25.43 |   25.43 |   25.43 |   25.43 |      0           |           0 |              0 |
|   25.45 |   25.45 |   25.45 |   25.45 |      0           |           0 |              0 |
|   25.84 |   25.84 |   25.84 |   25.84 |      0           |           0 |              0 |
|   25.93 |   25.93 |   25.93 |   25.93 |      0           |           0 |              0 |
|   26.41 |   26.41 |   26.41 |   26.41 |      0           |           0 |              0 |
|   26.42 |   26.42 |   26.42 |   26.42 |      0           |           0 |              0 |
|   26.32 |   26.32 |   26.32 |   26.32 |      0           |           0 |              0 |
|   26.47 |   26.47 |   26.47 |   26.47 |      0           |           0 |              0 |
|   26.62 |   26.62 |   26.62 |   26.62 |      0           |           0 |              0 |
|   26.62 |   26.62 |   26.62 |   26.62 |      0           |           0 |              0 |
|   26.9  |   26.9  |   26.9  |   26.9  |      0           |           0 |              0 |
|   27.06 |   27.06 |   27.06 |   27.06 |      0           |           0 |              0 |
|   27.11 |   27.11 |   27.11 |   27.11 |      0           |           0 |              0 |
|   27.41 |   27.41 |   27.41 |   27.41 |      0           |           0 |              0 |
|   27.77 |   27.77 |   27.77 |   27.77 |      0           |           0 |              0 |
|   28.06 |   28.06 |   28.06 |   28.06 |      0           |           0 |              0 |
|   28.18 |   28.18 |   28.18 |   28.18 |      0           |           0 |              0 |
|   28.32 |   28.32 |   28.32 |   28.32 |      0           |           0 |              0 |
|   28.37 |   28.37 |   28.37 |   28.37 |      0           |           0 |              0 |
|   28.28 |   28.28 |   28.28 |   28.28 |      0           |           0 |              0 |
|   28.2  |   28.2  |   28.2  |   28.2  |      0           |           0 |              0 |
|   28.26 |   28.26 |   28.26 |   28.26 |      0           |           0 |              0 |
|   28.57 |   28.57 |   28.57 |   28.57 |      0           |           0 |              0 |
|   28.45 |   28.45 |   28.45 |   28.45 |      0           |           0 |              0 |
|   28.65 |   28.65 |   28.65 |   28.65 |      0           |           0 |              0 |
|   28.72 |   28.72 |   28.72 |   28.72 |      0           |           0 |              0 |
|   28.66 |   28.66 |   28.66 |   28.66 |      0           |           0 |              0 |
|   28.76 |   28.76 |   28.76 |   28.76 |      0           |           0 |              0 |
|   28.43 |   28.43 |   28.43 |   28.43 |      0           |           0 |              0 |
|   28.83 |   28.83 |   28.83 |   28.83 |      0           |           0 |              0 |
|   28.64 |   28.64 |   28.64 |   28.64 |      0           |           0 |              0 |
|   28.77 |   28.77 |   28.77 |   28.77 |      0           |           0 |              0 |
|   28.66 |   28.66 |   28.66 |   28.66 |      0           |           0 |              0 |
|   28.18 |   28.18 |   28.18 |   28.18 |      0           |           0 |              0 |
|   28.5  |   28.5  |   28.5  |   28.5  |      0           |           0 |              0 |
|   28.88 |   28.88 |   28.88 |   28.88 |      0           |           0 |              0 |
|   29.08 |   29.08 |   29.08 |   29.08 |      0           |           0 |              0 |
|   29.56 |   29.56 |   29.56 |   29.56 |      0           |           0 |              0 |
|   29.54 |   29.54 |   29.54 |   29.54 |      0           |           0 |              0 |
|   29.43 |   29.43 |   29.43 |   29.43 |      0           |           0 |              0 |
|   29.13 |   29.13 |   29.13 |   29.13 |      0           |           0 |              0 |
|   29.47 |   29.47 |   29.47 |   29.47 |      0           |           0 |              0 |
|   28.38 |   28.38 |   28.38 |   28.38 |      0           |           0 |              0 |
|   29.27 |   29.27 |   29.27 |   29.27 |      0           |           0 |              0 |
|   29.53 |   29.53 |   29.53 |   29.53 |      0           |           0 |              0 |
|   29.62 |   29.62 |   29.62 |   29.62 |      0           |           0 |              0 |
|   29.67 |   29.67 |   29.67 |   29.67 |      0           |           0 |              0 |
|   30.22 |   30.22 |   30.22 |   30.22 |      0           |           0 |              0 |
|   30.5  |   30.5  |   30.5  |   30.5  |      0           |           0 |              0 |
|   30.68 |   30.68 |   30.68 |   30.68 |      0           |           0 |              0 |
|   30.55 |   30.55 |   30.55 |   30.55 |      0           |           0 |              0 |
|   30.79 |   30.79 |   30.79 |   30.79 |      0           |           0 |              0 |
|   31.09 |   31.09 |   31.09 |   31.09 |      0           |           0 |              0 |
|   31.07 |   31.07 |   31.07 |   31.07 |      0           |           0 |              0 |
|   31.05 |   31.05 |   31.05 |   31.05 |      0           |           0 |              0 |
|   30.99 |   30.99 |   30.99 |   30.99 |      0           |           0 |              0 |
|   31.29 |   31.29 |   31.29 |   31.29 |      0           |           0 |              0 |
|   31.71 |   31.71 |   31.71 |   31.71 |      0           |           0 |              0 |
|   31.82 |   31.82 |   31.82 |   31.82 |      0           |           0 |              0 |
|   31.72 |   31.72 |   31.72 |   31.72 |      0           |           0 |              0 |
|   31.02 |   31.02 |   31.02 |   31.02 |      0           |           0 |              0 |
|   31.83 |   31.83 |   31.83 |   31.83 |      0           |           0 |              0 |
|   31.67 |   31.67 |   31.67 |   31.67 |      0           |           0 |              0 |
|   31.1  |   31.1  |   31.1  |   31.1  |      0           |           0 |              0 |
|   31.53 |   31.53 |   31.53 |   31.53 |      0           |           0 |              0 |
|   31.17 |   31.17 |   31.17 |   31.17 |      0           |           0 |              0 |
|   31.38 |   31.38 |   31.38 |   31.38 |      0           |           0 |              0 |
|   31.86 |   31.86 |   31.86 |   31.86 |      0           |           0 |              0 |
|   31.6  |   31.6  |   31.6  |   31.6  |      0           |           0 |              0 |
|   31.68 |   31.68 |   31.68 |   31.68 |      0           |           0 |              0 |
|   31.73 |   31.73 |   31.73 |   31.73 |      0           |           0 |              0 |
|   31.39 |   31.39 |   31.39 |   31.39 |      0           |           0 |              0 |
|   31.38 |   31.38 |   31.38 |   31.38 |      0           |           0 |              0 |
|   30.8  |   30.8  |   30.8  |   30.8  |      0           |           0 |              0 |
|   30.85 |   30.85 |   30.85 |   30.85 |      0           |           0 |              0 |
|   31.13 |   31.13 |   31.13 |   31.13 |      0           |           0 |              0 |
|   30.27 |   30.27 |   30.27 |   30.27 |      0           |           0 |              0 |
|   30.16 |   30.16 |   30.16 |   30.16 |      0           |           0 |              0 |
|   29.98 |   29.98 |   29.98 |   29.98 |      0           |           0 |              0 |
|   30.2  |   30.2  |   30.2  |   30.2  |      0           |           0 |              0 |
|   28.95 |   28.95 |   28.95 |   28.95 |      0           |           0 |              0 |
|   28.65 |   28.65 |   28.65 |   28.65 |      0           |           0 |              0 |
|   30.44 |   30.44 |   30.44 |   30.44 |      0           |           0 |              0 |
|   30.34 |   30.34 |   30.34 |   30.34 |      0           |           0 |              0 |
|   30.27 |   30.27 |   30.27 |   30.27 |      0           |           0 |              0 |
|   30.81 |   30.81 |   30.81 |   30.81 |      0           |           0 |              0 |
|   30.76 |   30.76 |   30.76 |   30.76 |      0           |           0 |              0 |
|   30.55 |   30.55 |   30.55 |   30.55 |      0           |           0 |              0 |
|   30.3  |   30.3  |   30.3  |   30.3  |      0           |           0 |              0 |
|   29.24 |   29.24 |   29.24 |   29.24 |      0           |           0 |              0 |
|   29.69 |   29.69 |   29.69 |   29.69 |      0           |           0 |              0 |
|   28.84 |   28.84 |   28.84 |   28.84 |      0           |           0 |              0 |
|   27.73 |   27.73 |   27.73 |   27.73 |      0           |           0 |              0 |
|   28.27 |   28.27 |   28.27 |   28.27 |      0           |           0 |              0 |
|   26.6  |   26.6  |   26.6  |   26.6  |      0           |           0 |              0 |
|   25.75 |   25.75 |   25.75 |   25.75 |      0           |           0 |              0 |
|   26.12 |   26.12 |   26.12 |   26.12 |      0           |           0 |              0 |
|   22.74 |   22.74 |   22.74 |   22.74 |      0           |           0 |              0 |
|   20.43 |   20.43 |   20.43 |   20.43 |      0           |           0 |              0 |
|   22.99 |   22.99 |   22.99 |   22.99 |      0           |           0 |              0 |
|   24.15 |   24.15 |   24.15 |   24.15 |      0           |           0 |              0 |
|   22.88 |   22.88 |   22.88 |   22.88 |      0           |           0 |              0 |
|   20.61 |   20.61 |   20.61 |   20.61 |      0           |           0 |              0 |
|   21.37 |   21.37 |   21.37 |   21.37 |      0           |           0 |              0 |
|   21.18 |   21.18 |   21.18 |   21.18 |      0           |           0 |              0 |
|   19.86 |   19.86 |   19.86 |   19.86 |      0           |           0 |              0 |
|   18.73 |   18.73 |   18.73 |   18.73 |      0           |           0 |              0 |
|   17.66 |   17.66 |   17.66 |   17.66 |      0           |           0 |              0 |
|   19.24 |   19.24 |   19.24 |   19.24 |      0           |           0 |              0 |
|   20.3  |   20.3  |   20.3  |   20.3  |      0           |           0 |              0 |
|   20.09 |   20.09 |   20.09 |   20.09 |      0           |           0 |              0 |
|   20.7  |   20.7  |   20.7  |   20.7  |      0           |           0 |              0 |
|   21.27 |   21.27 |   21.27 |   21.27 |      0           |           0 |              0 |
|   21.61 |   21.61 |   21.61 |   21.61 |      0           |           0 |              0 |
|   21.53 |   21.53 |   21.53 |   21.53 |      0           |           0 |              0 |
|   21.28 |   21.28 |   21.28 |   21.28 |      0           |           0 |              0 |
|   20.66 |   20.66 |   20.66 |   20.66 |      0           |           0 |              0 |
|   20.92 |   20.92 |   20.92 |   20.92 |      0           |           0 |              0 |
|   20.95 |   20.95 |   20.95 |   20.95 |      0           |           0 |              0 |
|   21.65 |   21.65 |   21.65 |   21.65 |      0           |           0 |              0 |
|   22.05 |   22.05 |   22.05 |   22.05 |      0           |           0 |              0 |
|   21.87 |   21.87 |   21.87 |   21.87 |      0           |           0 |              0 |
|   22.45 |   22.45 |   22.45 |   22.45 |      0           |           0 |              0 |
|   22.4  |   22.4  |   22.4  |   22.4  |      0           |           0 |              0 |
|   22.57 |   22.57 |   22.57 |   22.57 |      0           |           0 |              0 |
|   22.38 |   22.38 |   22.38 |   22.38 |      0           |           0 |              0 |
|   21.17 |   21.17 |   21.17 |   21.17 |      0           |           0 |              0 |
