+---------------------+---------+---------+---------+---------+----------------+----------+---------------+
|                     |    Open |    High |     Low |   Close |   Daily_Change |   Target |   Predictions |
| 2021-11-26 00:00:00 | 4664.63 | 4664.63 | 4585.43 | 4594.62 |   -0.0150086   |        1 |             0 |
| 2021-11-24 00:00:00 | 4675.78 | 4702.87 | 4659.89 | 4701.46 |    0.00549217  |        0 |             0 |
| 2021-11-23 00:00:00 | 4678.48 | 4699.39 | 4652.66 | 4690.7  |    0.00261201  |        1 |             0 |
| 2021-11-22 00:00:00 | 4712    | 4743.83 | 4682.17 | 4682.94 |   -0.00616725  |        1 |             0 |
| 2021-11-19 00:00:00 | 4708.44 | 4717.75 | 4694.22 | 4697.96 |   -0.00222579  |        0 |             0 |
| 2021-11-18 00:00:00 | 4700.72 | 4708.8  | 4672.78 | 4704.54 |    0.000812604 |        0 |             0 |
| 2021-11-17 00:00:00 | 4701.5  | 4701.5  | 4684.41 | 4688.67 |   -0.00272893  |        1 |             0 |
| 2021-11-16 00:00:00 | 4679.42 | 4714.95 | 4679.42 | 4700.9  |    0.00459031  |        0 |             0 |
| 2021-11-15 00:00:00 | 4689.3  | 4697.42 | 4672.86 | 4682.8  |   -0.00138613  |        1 |             0 |
| 2021-11-12 00:00:00 | 4655.24 | 4688.47 | 4650.77 | 4682.85 |    0.00593092  |        0 |             0 |
| 2021-11-11 00:00:00 | 4659.39 | 4664.55 | 4648.31 | 4649.27 |   -0.00217198  |        1 |             0 |
| 2021-11-10 00:00:00 | 4670.26 | 4684.85 | 4630.86 | 4646.71 |   -0.0050425   |        1 |             0 |
| 2021-11-09 00:00:00 | 4707.25 | 4708.53 | 4670.87 | 4685.25 |   -0.00467364  |        0 |             0 |
| 2021-11-08 00:00:00 | 4701.48 | 4714.92 | 4694.39 | 4701.7  |    4.68395e-05 |        0 |             0 |
| 2021-11-05 00:00:00 | 4699.26 | 4718.5  | 4681.32 | 4697.53 |   -0.000368139 |        1 |             0 |
| 2021-11-04 00:00:00 | 4662.93 | 4683    | 4662.59 | 4680.06 |    0.00367363  |        1 |             0 |
| 2021-11-03 00:00:00 | 4630.65 | 4663.46 | 4621.19 | 4660.57 |    0.00646128  |        1 |             0 |
| 2021-11-02 00:00:00 | 4613.34 | 4635.15 | 4613.34 | 4630.65 |    0.00375218  |        1 |             0 |
| 2021-11-01 00:00:00 | 4610.62 | 4620.34 | 4595.06 | 4613.67 |    0.000661474 |        1 |             0 |
| 2021-10-29 00:00:00 | 4572.87 | 4608.08 | 4567.59 | 4605.38 |    0.00710927  |        1 |             0 |
| 2021-10-28 00:00:00 | 4562.84 | 4597.55 | 4562.84 | 4596.42 |    0.00735947  |        1 |             0 |
| 2021-10-27 00:00:00 | 4580.22 | 4584.57 | 4551.66 | 4551.68 |   -0.00623115  |        1 |             0 |
| 2021-10-26 00:00:00 | 4578.69 | 4598.53 | 4569.17 | 4574.79 |   -0.000851751 |        0 |             0 |
| 2021-10-25 00:00:00 | 4553.69 | 4572.62 | 4537.36 | 4566.48 |    0.00280872  |        1 |             0 |
| 2021-10-22 00:00:00 | 4546.12 | 4559.67 | 4524    | 4544.9  |   -0.000268408 |        1 |             0 |
| 2021-10-21 00:00:00 | 4532.24 | 4551.44 | 4526.89 | 4549.78 |    0.00386995  |        0 |             0 |
| 2021-10-20 00:00:00 | 4524.42 | 4540.87 | 4524.4  | 4536.19 |    0.00260144  |        1 |             0 |
| 2021-10-19 00:00:00 | 4497.34 | 4520.4  | 4496.41 | 4519.63 |    0.00495627  |        1 |             0 |
| 2021-10-18 00:00:00 | 4463.72 | 4488.75 | 4447.47 | 4486.46 |    0.00509435  |        1 |             0 |
| 2021-10-15 00:00:00 | 4447.69 | 4475.82 | 4447.69 | 4471.37 |    0.00532415  |        1 |             0 |
| 2021-10-14 00:00:00 | 4386.75 | 4439.73 | 4386.75 | 4438.26 |    0.0117421   |        1 |             0 |
| 2021-10-13 00:00:00 | 4358.01 | 4372.87 | 4329.92 | 4363.8  |    0.0013286   |        1 |             0 |
| 2021-10-12 00:00:00 | 4368.31 | 4374.89 | 4342.09 | 4350.65 |   -0.00404279  |        1 |             0 |
| 2021-10-11 00:00:00 | 4385.44 | 4415.88 | 4360.59 | 4361.19 |   -0.00552966  |        0 |             0 |
| 2021-10-08 00:00:00 | 4406.51 | 4412.02 | 4386.22 | 4391.34 |   -0.00344262  |        0 |             0 |
| 2021-10-07 00:00:00 | 4383.73 | 4429.97 | 4383.73 | 4399.76 |    0.00365665  |        0 |             0 |
| 2021-10-06 00:00:00 | 4319.57 | 4365.57 | 4290.49 | 4363.55 |    0.0101816   |        1 |             0 |
| 2021-10-05 00:00:00 | 4309.87 | 4369.23 | 4309.87 | 4345.72 |    0.00831814  |        1 |             0 |
| 2021-10-04 00:00:00 | 4348.84 | 4355.51 | 4278.94 | 4300.46 |   -0.0111248   |        1 |             0 |
| 2021-10-01 00:00:00 | 4317.16 | 4375.19 | 4288.52 | 4357.04 |    0.00923753  |        0 |             0 |
| 2021-09-30 00:00:00 | 4370.67 | 4382.55 | 4306.24 | 4307.54 |   -0.014444    |        1 |             0 |
| 2021-09-29 00:00:00 | 4362.41 | 4385.57 | 4355.08 | 4359.46 |   -0.000676276 |        0 |             0 |
| 2021-09-28 00:00:00 | 4419.54 | 4419.54 | 4346.33 | 4352.63 |   -0.0151396   |        1 |             0 |
| 2021-09-27 00:00:00 | 4442.12 | 4457.3  | 4436.19 | 4443.11 |    0.000222809 |        0 |             0 |
| 2021-09-24 00:00:00 | 4438.04 | 4463.12 | 4430.27 | 4455.48 |    0.00392965  |        0 |             0 |
| 2021-09-23 00:00:00 | 4406.75 | 4465.4  | 4406.75 | 4448.98 |    0.00958302  |        1 |             0 |
| 2021-09-22 00:00:00 | 4367.43 | 4416.75 | 4367.43 | 4395.64 |    0.00645917  |        1 |             0 |
| 2021-09-21 00:00:00 | 4374.45 | 4394.87 | 4347.96 | 4354.19 |   -0.0046315   |        1 |             0 |
| 2021-09-20 00:00:00 | 4402.95 | 4402.95 | 4305.91 | 4357.73 |   -0.0102704   |        0 |             0 |
| 2021-09-17 00:00:00 | 4469.74 | 4471.52 | 4427.76 | 4432.99 |   -0.00822195  |        0 |             0 |
| 2021-09-16 00:00:00 | 4477.09 | 4485.87 | 4443.8  | 4473.75 |   -0.000745985 |        0 |             0 |
| 2021-09-15 00:00:00 | 4447.49 | 4486.87 | 4438.37 | 4480.7  |    0.00746712  |        0 |             0 |
| 2021-09-14 00:00:00 | 4479.33 | 4485.68 | 4435.46 | 4443.05 |   -0.00809949  |        1 |             0 |
| 2021-09-13 00:00:00 | 4474.81 | 4492.99 | 4445.7  | 4468.73 |   -0.00135873  |        0 |             0 |
| 2021-09-10 00:00:00 | 4506.92 | 4520.47 | 4457.66 | 4458.58 |   -0.0107257   |        1 |             0 |
| 2021-09-09 00:00:00 | 4513.02 | 4529.9  | 4492.07 | 4493.28 |   -0.00437406  |        0 |             0 |
| 2021-09-08 00:00:00 | 4518.09 | 4521.79 | 4493.95 | 4514.07 |   -0.000889761 |        0 |             0 |
| 2021-09-07 00:00:00 | 4535.38 | 4535.38 | 4513    | 4520.03 |   -0.00338452  |        0 |             0 |
| 2021-09-03 00:00:00 | 4532.42 | 4541.45 | 4521.3  | 4535.43 |    0.00066416  |        0 |             0 |
| 2021-09-02 00:00:00 | 4534.48 | 4545.85 | 4524.66 | 4536.95 |    0.000544763 |        0 |             0 |
| 2021-09-01 00:00:00 | 4528.8  | 4537.11 | 4522.02 | 4524.09 |   -0.00104     |        1 |             0 |
| 2021-08-31 00:00:00 | 4529.75 | 4531.39 | 4515.8  | 4522.68 |   -0.00156075  |        1 |             0 |
| 2021-08-30 00:00:00 | 4513.76 | 4537.36 | 4513.76 | 4528.79 |    0.00332988  |        0 |             0 |
| 2021-08-27 00:00:00 | 4474.1  | 4513.33 | 4474.1  | 4509.37 |    0.00788315  |        1 |             0 |
| 2021-08-26 00:00:00 | 4493.75 | 4495.9  | 4468.99 | 4470    |   -0.00528512  |        1 |             0 |
| 2021-08-25 00:00:00 | 4490.45 | 4501.71 | 4485.66 | 4496.19 |    0.00127821  |        0 |             0 |
| 2021-08-24 00:00:00 | 4484.4  | 4492.81 | 4482.28 | 4486.23 |    0.000408099 |        1 |             0 |
| 2021-08-23 00:00:00 | 4450.29 | 4489.88 | 4450.29 | 4479.53 |    0.0065703   |        1 |             0 |
| 2021-08-20 00:00:00 | 4410.56 | 4444.35 | 4406.8  | 4441.67 |    0.00705349  |        1 |             0 |
| 2021-08-19 00:00:00 | 4382.44 | 4418.61 | 4367.73 | 4405.8  |    0.00533033  |        1 |             0 |
| 2021-08-18 00:00:00 | 4440.94 | 4454.32 | 4397.59 | 4400.27 |   -0.00915795  |        1 |             0 |
| 2021-08-17 00:00:00 | 4462.12 | 4462.12 | 4417.83 | 4448.08 |   -0.0031465   |        0 |             0 |
| 2021-08-16 00:00:00 | 4461.65 | 4480.26 | 4437.66 | 4479.71 |    0.00404784  |        0 |             0 |
| 2021-08-13 00:00:00 | 4464.84 | 4468.37 | 4460.82 | 4468    |    0.000707787 |        1 |             0 |
| 2021-08-12 00:00:00 | 4446.08 | 4461.77 | 4435.96 | 4460.83 |    0.00331753  |        1 |             0 |
| 2021-08-11 00:00:00 | 4442.18 | 4449.44 | 4436.42 | 4442.41 |    5.1772e-05  |        1 |             0 |
| 2021-08-10 00:00:00 | 4435.79 | 4445.21 | 4430.03 | 4436.75 |    0.000216413 |        1 |             0 |
| 2021-08-09 00:00:00 | 4437.77 | 4439.39 | 4424.74 | 4432.35 |   -0.00122132  |        1 |             0 |
| 2021-08-06 00:00:00 | 4429.07 | 4440.82 | 4429.07 | 4436.52 |    0.00168211  |        0 |             0 |
| 2021-08-05 00:00:00 | 4408.86 | 4429.76 | 4408.86 | 4429.1  |    0.00459081  |        1 |             0 |
| 2021-08-04 00:00:00 | 4415.95 | 4416.17 | 4400.23 | 4402.66 |   -0.00300955  |        1 |             0 |
| 2021-08-03 00:00:00 | 4392.74 | 4423.79 | 4373    | 4423.15 |    0.00692271  |        0 |             0 |
| 2021-08-02 00:00:00 | 4406.86 | 4422.18 | 4384.81 | 4387.16 |   -0.00447024  |        1 |             0 |
| 2021-07-30 00:00:00 | 4395.12 | 4412.25 | 4389.65 | 4395.26 |    3.17735e-05 |        0 |             0 |
| 2021-07-29 00:00:00 | 4403.59 | 4429.97 | 4403.59 | 4419.15 |    0.00353349  |        0 |             0 |
| 2021-07-28 00:00:00 | 4402.95 | 4415.47 | 4387.01 | 4400.64 |   -0.000524662 |        1 |             0 |
| 2021-07-27 00:00:00 | 4416.38 | 4416.38 | 4372.51 | 4401.46 |   -0.00337831  |        0 |             0 |
| 2021-07-26 00:00:00 | 4409.58 | 4422.73 | 4405.45 | 4422.3  |    0.00288457  |        0 |             0 |
| 2021-07-23 00:00:00 | 4381.2  | 4415.18 | 4381.2  | 4411.79 |    0.00698207  |        1 |             0 |
| 2021-07-22 00:00:00 | 4361.27 | 4369.87 | 4350.06 | 4367.48 |    0.00142389  |        1 |             0 |
| 2021-07-21 00:00:00 | 4331.13 | 4359.7  | 4331.13 | 4358.69 |    0.00636325  |        1 |             0 |
| 2021-07-20 00:00:00 | 4265.11 | 4336.84 | 4262.05 | 4323.06 |    0.013587    |        1 |             0 |
| 2021-07-19 00:00:00 | 4296.4  | 4296.4  | 4233.13 | 4258.49 |   -0.00882359  |        1 |             0 |
| 2021-07-16 00:00:00 | 4367.43 | 4375.09 | 4322.53 | 4327.16 |   -0.00922053  |        0 |             0 |
| 2021-07-15 00:00:00 | 4369.02 | 4369.02 | 4340.7  | 4360.03 |   -0.00205772  |        0 |             0 |
| 2021-07-14 00:00:00 | 4380.11 | 4393.68 | 4362.36 | 4374.3  |   -0.00132646  |        0 |             0 |
| 2021-07-13 00:00:00 | 4381.07 | 4392.37 | 4366.92 | 4369.21 |   -0.00270707  |        1 |             0 |
| 2021-07-12 00:00:00 | 4372.41 | 4386.68 | 4364.03 | 4384.63 |    0.00279473  |        0 |             0 |
| 2021-07-09 00:00:00 | 4329.38 | 4371.6  | 4329.38 | 4369.55 |    0.00927845  |        1 |             0 |
| 2021-07-08 00:00:00 | 4321.07 | 4330.88 | 4289.37 | 4320.82 |   -5.7856e-05  |        1 |             0 |
| 2021-07-07 00:00:00 | 4351.01 | 4361.88 | 4329.79 | 4358.13 |    0.00163643  |        0 |             0 |
| 2021-07-06 00:00:00 | 4356.46 | 4356.46 | 4314.37 | 4343.54 |   -0.00296569  |        1 |             0 |
| 2021-07-02 00:00:00 | 4326.6  | 4355.43 | 4326.6  | 4352.34 |    0.00594919  |        0 |             0 |
| 2021-07-01 00:00:00 | 4300.73 | 4320.66 | 4300.73 | 4319.94 |    0.00446667  |        1 |             0 |
| 2021-06-30 00:00:00 | 4290.65 | 4302.43 | 4287.96 | 4297.5  |    0.00159652  |        1 |             0 |
| 2021-06-29 00:00:00 | 4293.21 | 4300.52 | 4287.04 | 4291.8  |   -0.000328462 |        1 |             0 |
| 2021-06-28 00:00:00 | 4284.9  | 4292.14 | 4274.67 | 4290.61 |    0.00133258  |        1 |             0 |
| 2021-06-25 00:00:00 | 4274.45 | 4286.12 | 4271.16 | 4280.7  |    0.00146218  |        1 |             0 |
| 2021-06-24 00:00:00 | 4256.97 | 4271.28 | 4256.97 | 4266.49 |    0.00223634  |        1 |             0 |
| 2021-06-23 00:00:00 | 4249.27 | 4256.6  | 4241.43 | 4241.84 |   -0.00174858  |        1 |             0 |
| 2021-06-22 00:00:00 | 4224.61 | 4255.84 | 4217.27 | 4246.44 |    0.00516736  |        0 |             0 |
| 2021-06-21 00:00:00 | 4173.4  | 4226.24 | 4173.4  | 4224.79 |    0.0123137   |        1 |             0 |
| 2021-06-18 00:00:00 | 4204.78 | 4204.78 | 4164.4  | 4166.45 |   -0.00911572  |        1 |             0 |
| 2021-06-17 00:00:00 | 4220.37 | 4232.29 | 4196.05 | 4221.86 |    0.000352989 |        0 |             0 |
| 2021-06-16 00:00:00 | 4248.87 | 4251.89 | 4202.45 | 4223.7  |   -0.00592391  |        0 |             0 |
| 2021-06-15 00:00:00 | 4255.28 | 4257.16 | 4238.35 | 4246.59 |   -0.00204216  |        0 |             0 |
| 2021-06-14 00:00:00 | 4248.31 | 4255.59 | 4234.07 | 4255.15 |    0.00161002  |        0 |             0 |
| 2021-06-11 00:00:00 | 4242.9  | 4248.38 | 4232.25 | 4247.44 |    0.00107003  |        1 |             0 |
| 2021-06-10 00:00:00 | 4228.56 | 4249.74 | 4220.34 | 4239.18 |    0.00251152  |        1 |             0 |
| 2021-06-09 00:00:00 | 4232.99 | 4237.09 | 4218.74 | 4219.55 |   -0.00317516  |        1 |             0 |
| 2021-06-08 00:00:00 | 4233.81 | 4236.74 | 4208.41 | 4227.26 |   -0.00154714  |        0 |             0 |
| 2021-06-07 00:00:00 | 4229.34 | 4232.34 | 4215.66 | 4226.52 |   -0.000666729 |        1 |             0 |
| 2021-06-04 00:00:00 | 4206.05 | 4233.45 | 4206.05 | 4229.89 |    0.00566811  |        0 |             0 |
| 2021-06-03 00:00:00 | 4191.43 | 4204.39 | 4167.93 | 4192.85 |    0.000338768 |        1 |             0 |
| 2021-06-02 00:00:00 | 4206.82 | 4217.37 | 4198.27 | 4208.12 |    0.000309092 |        0 |             0 |
| 2021-06-01 00:00:00 | 4216.52 | 4234.12 | 4197.59 | 4202.04 |   -0.00343411  |        1 |             0 |
| 2021-05-28 00:00:00 | 4210.77 | 4218.36 | 4203.57 | 4204.11 |   -0.0015817   |        0 |             0 |
| 2021-05-27 00:00:00 | 4201.94 | 4213.38 | 4197.78 | 4200.88 |   -0.000252278 |        1 |             0 |
| 2021-05-26 00:00:00 | 4191.59 | 4202.61 | 4184.11 | 4195.99 |    0.00104981  |        1 |             0 |
| 2021-05-25 00:00:00 | 4205.94 | 4213.42 | 4182.52 | 4188.13 |   -0.0042345   |        1 |             0 |
| 2021-05-24 00:00:00 | 4170.16 | 4209.52 | 4170.16 | 4197.05 |    0.00644811  |        0 |             0 |
| 2021-05-21 00:00:00 | 4168.61 | 4188.72 | 4151.72 | 4155.86 |   -0.00305857  |        1 |             0 |
| 2021-05-20 00:00:00 | 4121.97 | 4172.8  | 4121.97 | 4159.12 |    0.00901266  |        0 |             0 |
| 2021-05-19 00:00:00 | 4098.45 | 4116.93 | 4061.41 | 4115.68 |    0.00420402  |        1 |             0 |
| 2021-05-18 00:00:00 | 4165.94 | 4169.15 | 4125.99 | 4127.83 |   -0.00914796  |        0 |             0 |
| 2021-05-17 00:00:00 | 4169.92 | 4171.92 | 4142.69 | 4163.29 |   -0.00158993  |        0 |             0 |
| 2021-05-14 00:00:00 | 4129.58 | 4183.13 | 4129.58 | 4173.85 |    0.0107202   |        0 |             0 |
| 2021-05-13 00:00:00 | 4074.99 | 4131.58 | 4074.99 | 4112.5  |    0.00920493  |        1 |             0 |
| 2021-05-12 00:00:00 | 4130.55 | 4134.73 | 4056.88 | 4063.04 |   -0.016344    |        1 |             0 |
| 2021-05-11 00:00:00 | 4150.34 | 4162.04 | 4111.53 | 4152.1  |    0.000424123 |        0 |             0 |
| 2021-05-10 00:00:00 | 4228.29 | 4236.39 | 4188.13 | 4188.43 |   -0.00942695  |        0 |             0 |
| 2021-05-07 00:00:00 | 4210.34 | 4238.04 | 4201.64 | 4232.6  |    0.00528704  |        0 |             0 |
| 2021-05-06 00:00:00 | 4169.14 | 4202.7  | 4147.33 | 4201.62 |    0.00779057  |        1 |             0 |
| 2021-05-05 00:00:00 | 4177.06 | 4187.72 | 4160.94 | 4167.59 |   -0.0022672   |        1 |             0 |
| 2021-05-04 00:00:00 | 4179.04 | 4179.04 | 4128.59 | 4164.66 |   -0.00344095  |        1 |             0 |
| 2021-05-03 00:00:00 | 4191.98 | 4209.39 | 4188.03 | 4192.66 |    0.000162256 |        0 |             0 |
| 2021-04-30 00:00:00 | 4198.1  | 4198.1  | 4174.85 | 4181.17 |   -0.00403282  |        1 |             0 |
| 2021-04-29 00:00:00 | 4206.14 | 4218.78 | 4176.81 | 4211.47 |    0.00126721  |        0 |             0 |
| 2021-04-28 00:00:00 | 4185.14 | 4201.53 | 4181.78 | 4183.18 |   -0.000468314 |        1 |             0 |
| 2021-04-27 00:00:00 | 4188.25 | 4193.35 | 4176.22 | 4186.72 |   -0.000365256 |        0 |             0 |
| 2021-04-26 00:00:00 | 4185.03 | 4194.19 | 4182.36 | 4187.62 |    0.000618952 |        0 |             0 |
| 2021-04-23 00:00:00 | 4138.78 | 4194.17 | 4138.78 | 4180.17 |    0.0100006   |        1 |             0 |
| 2021-04-22 00:00:00 | 4170.46 | 4179.57 | 4123.69 | 4134.98 |   -0.00850745  |        1 |             0 |
| 2021-04-21 00:00:00 | 4128.42 | 4175.02 | 4126.35 | 4173.42 |    0.0109001   |        0 |             0 |
| 2021-04-20 00:00:00 | 4159.18 | 4159.18 | 4118.38 | 4134.94 |   -0.00582813  |        1 |             0 |
| 2021-04-19 00:00:00 | 4179.8  | 4180.81 | 4150.47 | 4163.26 |   -0.00395714  |        0 |             0 |
| 2021-04-16 00:00:00 | 4174.14 | 4191.31 | 4170.75 | 4185.47 |    0.00271435  |        0 |             0 |
| 2021-04-15 00:00:00 | 4139.76 | 4173.49 | 4139.76 | 4170.42 |    0.00740626  |        1 |             0 |
| 2021-04-14 00:00:00 | 4141.58 | 4151.69 | 4120.87 | 4124.66 |   -0.00408538  |        1 |             0 |
| 2021-04-13 00:00:00 | 4130.1  | 4148    | 4124.43 | 4141.59 |    0.00278195  |        0 |             0 |
| 2021-04-12 00:00:00 | 4124.71 | 4131.76 | 4114.82 | 4127.99 |    0.000795274 |        1 |             0 |
| 2021-04-09 00:00:00 | 4096.11 | 4129.48 | 4095.51 | 4128.8  |    0.00798073  |        0 |             0 |
| 2021-04-08 00:00:00 | 4089.95 | 4098.19 | 4082.54 | 4097.17 |    0.0017653   |        1 |             0 |
| 2021-04-07 00:00:00 | 4074.29 | 4083.13 | 4068.31 | 4079.95 |    0.00138918  |        1 |             0 |
| 2021-04-06 00:00:00 | 4075.57 | 4086.23 | 4068.14 | 4073.94 |   -0.000399975 |        1 |             0 |
| 2021-04-05 00:00:00 | 4034.44 | 4083.42 | 4034.44 | 4077.91 |    0.0107747   |        0 |             0 |
| 2021-04-01 00:00:00 | 3992.78 | 4020.63 | 3992.78 | 4019.87 |    0.00678477  |        1 |             0 |
| 2021-03-31 00:00:00 | 3967.25 | 3994.41 | 3966.98 | 3972.89 |    0.00142161  |        1 |             0 |
| 2021-03-30 00:00:00 | 3963.34 | 3968.01 | 3944.35 | 3958.55 |   -0.00120859  |        1 |             0 |
| 2021-03-29 00:00:00 | 3969.31 | 3981.83 | 3943.25 | 3971.09 |    0.000448448 |        0 |             0 |
| 2021-03-26 00:00:00 | 3917.12 | 3978.19 | 3917.12 | 3974.54 |    0.0146587   |        0 |             0 |
| 2021-03-25 00:00:00 | 3879.34 | 3919.54 | 3853.5  | 3909.52 |    0.00777966  |        1 |             0 |
| 2021-03-24 00:00:00 | 3919.93 | 3942.08 | 3889.07 | 3889.14 |   -0.00785474  |        1 |             0 |
| 2021-03-23 00:00:00 | 3937.6  | 3949.13 | 3901.57 | 3910.52 |   -0.00687731  |        0 |             0 |
| 2021-03-22 00:00:00 | 3916.48 | 3955.31 | 3914.16 | 3940.59 |    0.00615607  |        0 |             0 |
| 2021-03-19 00:00:00 | 3913.14 | 3930.12 | 3886.75 | 3913.1  |   -1.01696e-05 |        1 |             0 |
| 2021-03-18 00:00:00 | 3953.5  | 3969.62 | 3910.86 | 3915.46 |   -0.00962186  |        0 |             0 |
| 2021-03-17 00:00:00 | 3949.57 | 3983.87 | 3935.74 | 3974.12 |    0.00621588  |        0 |             0 |
| 2021-03-16 00:00:00 | 3973.59 | 3981.04 | 3953.44 | 3962.71 |   -0.00273811  |        1 |             0 |
| 2021-03-15 00:00:00 | 3942.96 | 3970.08 | 3923.54 | 3968.94 |    0.00658895  |        0 |             0 |
| 2021-03-12 00:00:00 | 3924.52 | 3944.99 | 3915.21 | 3943.34 |    0.00479551  |        1 |             0 |
| 2021-03-11 00:00:00 | 3915.54 | 3960.27 | 3915.54 | 3939.34 |    0.00607836  |        1 |             0 |
| 2021-03-10 00:00:00 | 3891.99 | 3917.35 | 3885.73 | 3898.81 |    0.00175233  |        1 |             0 |
| 2021-03-09 00:00:00 | 3851.93 | 3903.76 | 3851.93 | 3875.44 |    0.00610344  |        1 |             0 |
| 2021-03-08 00:00:00 | 3844.39 | 3881.06 | 3819.25 | 3821.35 |   -0.0059931   |        1 |             0 |
| 2021-03-05 00:00:00 | 3793.58 | 3851.69 | 3730.19 | 3841.94 |    0.0127478   |        0 |             0 |
| 2021-03-04 00:00:00 | 3818.53 | 3843.67 | 3723.34 | 3768.47 |   -0.0131098   |        1 |             0 |
| 2021-03-03 00:00:00 | 3863.99 | 3874.47 | 3818.86 | 3819.72 |   -0.0114571   |        0 |             0 |
| 2021-03-02 00:00:00 | 3903.64 | 3906.41 | 3868.57 | 3870.29 |   -0.00854327  |        0 |             0 |
| 2021-03-01 00:00:00 | 3842.51 | 3914.5  | 3842.51 | 3901.82 |    0.0154352   |        0 |             0 |
